Tissue	Cluster_ID	Annotation
PPC	PPC_1016	caPeak
PPC	PPC_1017	caPeak
PPC	PPC_1018	caPeak
PPC	PPC_1019	caPeak
PPC	PPC_102	eGene
PPC	PPC_1020	caPeak
PPC	PPC_1021	caPeak
PPC	PPC_1022	caPeak
PPC	PPC_1023	caPeak
PPC	PPC_1024	caPeak
PPC	PPC_1025	caPeak
PPC	PPC_1026	caPeak
PPC	PPC_1027	caPeak
PPC	PPC_1028	caPeak
PPC	PPC_1029	caPeak
PPC	PPC_103	eGene,caPeak
PPC	PPC_1030	caPeak
PPC	PPC_1031	caPeak
PPC	PPC_1032	caPeak
PPC	PPC_1033	caPeak
PPC	PPC_1034	caPeak
PPC	PPC_1035	caPeak
PPC	PPC_1036	caPeak
PPC	PPC_1037	caPeak
PPC	PPC_1038	caPeak
PPC	PPC_1039	caPeak
PPC	PPC_104	eGene,caPeak
PPC	PPC_1040	caPeak
PPC	PPC_1041	caPeak
PPC	PPC_1042	caPeak
PPC	PPC_1043	caPeak
PPC	PPC_1044	caPeak
PPC	PPC_1045	caPeak
PPC	PPC_1046	caPeak
PPC	PPC_1047	caPeak
PPC	PPC_1048	caPeak
PPC	PPC_1049	caPeak
PPC	PPC_105	eGene,caPeak
PPC	PPC_1050	caPeak
PPC	PPC_1051	caPeak
PPC	PPC_1052	caPeak
PPC	PPC_1053	caPeak
PPC	PPC_1054	caPeak
PPC	PPC_1055	caPeak
PPC	PPC_1056	caPeak
PPC	PPC_1057	caPeak
PPC	PPC_1058	caPeak
PPC	PPC_1059	caPeak
PPC	PPC_106	eGene
PPC	PPC_1060	caPeak
PPC	PPC_1061	caPeak
PPC	PPC_1062	caPeak
PPC	PPC_1063	caPeak
PPC	PPC_107	eGene,caPeak
PPC	PPC_108	eGene
PPC	PPC_109	eGene,caPeak
PPC	PPC_11	caPeak
PPC	PPC_110	eGene,caPeak
PPC	PPC_111	eGene,caPeak
PPC	PPC_112	eGene,caPeak
PPC	PPC_113	eGene,caPeak
PPC	PPC_114	eGene,caPeak
PPC	PPC_115	eGene,caPeak
PPC	PPC_116	eGene
PPC	PPC_117	eGene,caPeak
PPC	PPC_118	eGene,caPeak
PPC	PPC_119	eGene,caPeak
PPC	PPC_12	eGene,caPeak
PPC	PPC_120	eGene,caPeak
PPC	PPC_121	eGene,caPeak
PPC	PPC_122	eGene,caPeak
PPC	PPC_123	eGene,caPeak
PPC	PPC_124	eGene,caPeak
PPC	PPC_125	eGene
PPC	PPC_126	eGene,caPeak
PPC	PPC_127	eGene
PPC	PPC_128	eGene,caPeak
PPC	PPC_129	eGene,caPeak
PPC	PPC_13	eGene,caPeak
PPC	PPC_130	eGene,caPeak
PPC	PPC_131	eGene,caPeak
PPC	PPC_132	eGene,caPeak
PPC	PPC_133	eGene,caPeak
PPC	PPC_134	eGene
PPC	PPC_135	eGene
PPC	PPC_136	eGene,caPeak
PPC	PPC_137	eGene,caPeak
PPC	PPC_138	eGene,caPeak
PPC	PPC_139	eGene,caPeak
PPC	PPC_14	eGene,caPeak
PPC	PPC_140	eGene
PPC	PPC_141	eGene,caPeak
PPC	PPC_142	eGene
PPC	PPC_143	eGene,caPeak
PPC	PPC_144	eGene
PPC	PPC_145	eGene,caPeak
PPC	PPC_146	eGene,caPeak
PPC	PPC_147	eGene,caPeak
PPC	PPC_148	eGene,caPeak
PPC	PPC_149	eGene,caPeak
PPC	PPC_15	eGene,caPeak
PPC	PPC_150	eGene,caPeak
PPC	PPC_151	eGene,caPeak
PPC	PPC_152	eGene,caPeak
PPC	PPC_153	eGene,caPeak
PPC	PPC_154	eGene,caPeak
PPC	PPC_155	eGene,caPeak
PPC	PPC_156	eGene,caPeak
PPC	PPC_157	eGene,caPeak
PPC	PPC_158	eGene,caPeak
PPC	PPC_159	eGene,caPeak
PPC	PPC_16	eGene,caPeak
PPC	PPC_160	eGene,caPeak
PPC	PPC_161	eGene
PPC	PPC_162	eGene,caPeak
PPC	PPC_163	eGene
PPC	PPC_164	eGene,caPeak
PPC	PPC_165	eGene,caPeak
PPC	PPC_166	eGene,caPeak
PPC	PPC_167	eGene,caPeak
PPC	PPC_168	eGene,caPeak
PPC	PPC_169	eGene
PPC	PPC_17	eGene,caPeak
PPC	PPC_170	eGene,caPeak
PPC	PPC_171	eGene,caPeak
PPC	PPC_172	eGene,caPeak
PPC	PPC_173	eGene,caPeak
PPC	PPC_174	eGene,caPeak
PPC	PPC_175	eGene,caPeak
PPC	PPC_176	eGene,caPeak
PPC	PPC_177	eGene,caPeak
PPC	PPC_178	eGene,caPeak
PPC	PPC_179	caPeak
PPC	PPC_18	eGene
PPC	PPC_180	caPeak
PPC	PPC_181	caPeak
PPC	PPC_182	caPeak
PPC	PPC_183	caPeak
PPC	PPC_184	caPeak
PPC	PPC_185	caPeak
PPC	PPC_186	caPeak
PPC	PPC_187	caPeak
PPC	PPC_188	caPeak
PPC	PPC_189	caPeak
PPC	PPC_19	eGene,caPeak
PPC	PPC_190	caPeak
PPC	PPC_191	caPeak
PPC	PPC_192	caPeak
PPC	PPC_193	caPeak
PPC	PPC_194	caPeak
PPC	PPC_195	caPeak
PPC	PPC_196	caPeak
PPC	PPC_197	caPeak
PPC	PPC_198	caPeak
PPC	PPC_199	caPeak
PPC	PPC_2	eGene,caPeak
PPC	PPC_20	eGene,caPeak
PPC	PPC_200	caPeak
PPC	PPC_201	caPeak
PPC	PPC_202	caPeak
PPC	PPC_203	caPeak
PPC	PPC_204	caPeak
PPC	PPC_205	caPeak
PPC	PPC_206	caPeak
PPC	PPC_207	caPeak
PPC	PPC_208	caPeak
PPC	PPC_209	caPeak
PPC	PPC_21	eGene,caPeak
PPC	PPC_210	eGene,caPeak
PPC	PPC_211	eGene,caPeak
PPC	PPC_212	eGene,caPeak
PPC	PPC_213	eGene,caPeak
PPC	PPC_214	eGene
PPC	PPC_215	eGene
PPC	PPC_216	eGene
PPC	PPC_217	eGene,caPeak
PPC	PPC_218	eGene
PPC	PPC_219	eGene,caPeak
PPC	PPC_22	eGene
PPC	PPC_220	eGene,caPeak
PPC	PPC_221	eGene,caPeak
PPC	PPC_222	eGene
PPC	PPC_223	eGene
PPC	PPC_224	eGene,caPeak
PPC	PPC_225	eGene
PPC	PPC_226	eGene,caPeak
PPC	PPC_227	eGene,caPeak
PPC	PPC_228	eGene,caPeak
PPC	PPC_229	eGene,caPeak
PPC	PPC_23	caPeak
PPC	PPC_230	eGene
PPC	PPC_231	eGene
PPC	PPC_232	eGene
PPC	PPC_233	eGene,caPeak
PPC	PPC_234	eGene,caPeak
PPC	PPC_235	eGene,caPeak
PPC	PPC_236	eGene
PPC	PPC_237	eGene,caPeak
PPC	PPC_238	eGene,caPeak
PPC	PPC_239	eGene
PPC	PPC_24	eGene,caPeak
PPC	PPC_240	eGene,caPeak
PPC	PPC_241	eGene,caPeak
PPC	PPC_242	eGene
PPC	PPC_243	eGene,caPeak
PPC	PPC_244	eGene,caPeak
PPC	PPC_245	eGene,caPeak
PPC	PPC_246	eGene,caPeak
PPC	PPC_247	eGene
PPC	PPC_248	eGene,caPeak
PPC	PPC_249	eGene
PPC	PPC_25	eGene,caPeak
PPC	PPC_250	eGene
PPC	PPC_251	eGene,caPeak
PPC	PPC_252	eGene,caPeak
PPC	PPC_253	eGene,caPeak
PPC	PPC_254	eGene
PPC	PPC_255	eGene,caPeak
PPC	PPC_256	eGene,caPeak
PPC	PPC_257	eGene
PPC	PPC_258	eGene
PPC	PPC_259	eGene,caPeak
PPC	PPC_26	eGene,caPeak
PPC	PPC_260	eGene,caPeak
PPC	PPC_261	eGene
PPC	PPC_262	eGene,caPeak
PPC	PPC_263	eGene,caPeak
PPC	PPC_264	eGene,caPeak
PPC	PPC_265	eGene,caPeak
PPC	PPC_266	eGene,caPeak
PPC	PPC_267	eGene,caPeak
PPC	PPC_268	eGene
PPC	PPC_269	eGene
PPC	PPC_27	eGene,caPeak
PPC	PPC_270	eGene,caPeak
PPC	PPC_271	eGene,caPeak
PPC	PPC_272	eGene,caPeak
PPC	PPC_273	eGene
PPC	PPC_274	eGene
PPC	PPC_275	eGene,caPeak
PPC	PPC_276	eGene,caPeak
PPC	PPC_277	eGene,caPeak
PPC	PPC_278	eGene
PPC	PPC_279	eGene
PPC	PPC_28	eGene,caPeak
PPC	PPC_280	eGene,caPeak
PPC	PPC_281	eGene
PPC	PPC_282	eGene,caPeak
PPC	PPC_283	eGene
PPC	PPC_284	eGene
PPC	PPC_285	eGene,caPeak
PPC	PPC_286	eGene,caPeak
PPC	PPC_287	eGene,caPeak
PPC	PPC_288	eGene,caPeak
PPC	PPC_289	eGene,caPeak
PPC	PPC_29	eGene,caPeak
PPC	PPC_290	eGene,caPeak
PPC	PPC_291	eGene,caPeak
PPC	PPC_292	eGene
PPC	PPC_293	eGene
PPC	PPC_294	eGene,caPeak
PPC	PPC_295	eGene
PPC	PPC_296	eGene,caPeak
PPC	PPC_297	eGene,caPeak
PPC	PPC_298	eGene,caPeak
PPC	PPC_299	eGene,caPeak
PPC	PPC_3	caPeak
PPC	PPC_30	eGene,caPeak
PPC	PPC_300	eGene
PPC	PPC_301	eGene,caPeak
PPC	PPC_302	eGene
PPC	PPC_303	eGene
PPC	PPC_304	eGene
PPC	PPC_305	eGene
PPC	PPC_306	eGene,caPeak
PPC	PPC_307	eGene
PPC	PPC_308	eGene
PPC	PPC_309	eGene
PPC	PPC_31	eGene,caPeak
PPC	PPC_310	eGene,caPeak
PPC	PPC_311	eGene,caPeak
PPC	PPC_312	eGene,caPeak
PPC	PPC_313	eGene
PPC	PPC_314	eGene,caPeak
PPC	PPC_315	eGene
PPC	PPC_316	eGene,caPeak
PPC	PPC_317	eGene,caPeak
PPC	PPC_318	eGene,caPeak
PPC	PPC_319	eGene
PPC	PPC_32	eGene,caPeak
PPC	PPC_320	eGene,caPeak
PPC	PPC_321	eGene,caPeak
PPC	PPC_322	eGene
PPC	PPC_323	eGene,caPeak
PPC	PPC_324	eGene,caPeak
PPC	PPC_325	eGene,caPeak
PPC	PPC_326	eGene,caPeak
PPC	PPC_327	eGene,caPeak
PPC	PPC_328	eGene,caPeak
PPC	PPC_329	eGene
PPC	PPC_33	eGene,caPeak
PPC	PPC_330	eGene,caPeak
PPC	PPC_331	eGene,caPeak
PPC	PPC_332	eGene,caPeak
PPC	PPC_333	eGene,caPeak
PPC	PPC_334	eGene
PPC	PPC_335	eGene,caPeak
PPC	PPC_336	eGene,caPeak
PPC	PPC_337	eGene,caPeak
PPC	PPC_338	eGene,caPeak
PPC	PPC_339	eGene,caPeak
PPC	PPC_34	eGene
PPC	PPC_340	eGene
PPC	PPC_341	eGene
PPC	PPC_342	eGene,caPeak
PPC	PPC_343	eGene
PPC	PPC_344	eGene,caPeak
PPC	PPC_345	eGene,caPeak
PPC	PPC_346	eGene,caPeak
PPC	PPC_347	eGene,caPeak
PPC	PPC_348	eGene,caPeak
PPC	PPC_349	eGene,caPeak
PPC	PPC_35	eGene,caPeak
PPC	PPC_350	eGene,caPeak
PPC	PPC_351	eGene,caPeak
PPC	PPC_352	eGene
PPC	PPC_353	eGene,caPeak
PPC	PPC_354	eGene,caPeak
PPC	PPC_355	eGene,caPeak
PPC	PPC_356	eGene,caPeak
PPC	PPC_357	eGene
PPC	PPC_358	eGene,caPeak
PPC	PPC_359	eGene
PPC	PPC_36	eGene,caPeak
PPC	PPC_360	eGene,caPeak
PPC	PPC_361	eGene,caPeak
PPC	PPC_362	eGene,caPeak
PPC	PPC_363	eGene,caPeak
PPC	PPC_364	eGene,caPeak
PPC	PPC_365	eGene,caPeak
PPC	PPC_366	eGene
PPC	PPC_367	eGene
PPC	PPC_368	eGene,caPeak
PPC	PPC_369	eGene
PPC	PPC_37	eGene,caPeak
PPC	PPC_370	eGene,caPeak
PPC	PPC_371	eGene,caPeak
PPC	PPC_372	eGene
PPC	PPC_373	eGene
PPC	PPC_374	eGene
PPC	PPC_375	eGene
PPC	PPC_376	eGene,caPeak
PPC	PPC_377	eGene
PPC	PPC_378	eGene,caPeak
PPC	PPC_379	eGene,caPeak
PPC	PPC_38	eGene,caPeak
PPC	PPC_380	eGene,caPeak
PPC	PPC_381	eGene,caPeak
PPC	PPC_382	eGene
PPC	PPC_383	eGene,caPeak
PPC	PPC_384	eGene
PPC	PPC_385	eGene
PPC	PPC_386	eGene
PPC	PPC_387	eGene,caPeak
PPC	PPC_388	eGene,caPeak
PPC	PPC_389	eGene,caPeak
PPC	PPC_39	eGene,caPeak
PPC	PPC_390	eGene,caPeak
PPC	PPC_391	eGene,caPeak
PPC	PPC_392	eGene,caPeak
PPC	PPC_393	eGene,caPeak
PPC	PPC_394	eGene,caPeak
PPC	PPC_395	eGene
PPC	PPC_396	eGene,caPeak
PPC	PPC_397	eGene
PPC	PPC_398	eGene,caPeak
PPC	PPC_399	eGene,caPeak
PPC	PPC_4	caPeak
PPC	PPC_40	eGene,caPeak
PPC	PPC_400	eGene,caPeak
PPC	PPC_401	eGene,caPeak
PPC	PPC_402	eGene,caPeak
PPC	PPC_403	eGene
PPC	PPC_404	eGene,caPeak
PPC	PPC_405	eGene,caPeak
PPC	PPC_406	eGene,caPeak
PPC	PPC_407	eGene,caPeak
PPC	PPC_408	eGene,caPeak
PPC	PPC_409	eGene,caPeak
PPC	PPC_41	eGene,caPeak
PPC	PPC_410	eGene
PPC	PPC_411	eGene,caPeak
PPC	PPC_412	eGene,caPeak
PPC	PPC_413	eGene,caPeak
PPC	PPC_414	eGene,caPeak
PPC	PPC_415	eGene,caPeak
PPC	PPC_416	eGene,caPeak
PPC	PPC_417	eGene,caPeak
PPC	PPC_418	eGene,caPeak
PPC	PPC_419	eGene,caPeak
PPC	PPC_42	eGene,caPeak
PPC	PPC_420	eGene,caPeak
PPC	PPC_421	eGene,caPeak
PPC	PPC_422	eGene,caPeak
PPC	PPC_423	eGene,caPeak
PPC	PPC_424	eGene,caPeak
PPC	PPC_425	eGene
PPC	PPC_426	eGene
PPC	PPC_427	eGene,caPeak
PPC	PPC_428	eGene,caPeak
PPC	PPC_429	eGene,caPeak
PPC	PPC_43	eGene,caPeak
PPC	PPC_430	eGene,caPeak
PPC	PPC_431	eGene,caPeak
PPC	PPC_432	eGene
PPC	PPC_433	eGene,caPeak
PPC	PPC_434	eGene,caPeak
PPC	PPC_435	eGene,caPeak
PPC	PPC_436	eGene,caPeak
PPC	PPC_437	eGene
PPC	PPC_438	eGene,caPeak
PPC	PPC_439	eGene,caPeak
PPC	PPC_44	eGene,caPeak
PPC	PPC_440	eGene,caPeak
PPC	PPC_441	eGene,caPeak
PPC	PPC_442	eGene,caPeak
PPC	PPC_443	eGene
PPC	PPC_444	eGene,caPeak
PPC	PPC_445	eGene,caPeak
PPC	PPC_446	eGene,caPeak
PPC	PPC_447	eGene,caPeak
PPC	PPC_448	eGene,caPeak
PPC	PPC_449	eGene,caPeak
PPC	PPC_45	eGene
PPC	PPC_450	eGene,caPeak
PPC	PPC_451	eGene,caPeak
PPC	PPC_452	eGene
PPC	PPC_453	eGene,caPeak
PPC	PPC_454	eGene,caPeak
PPC	PPC_455	eGene,caPeak
PPC	PPC_456	eGene
PPC	PPC_457	eGene,caPeak
PPC	PPC_458	eGene,caPeak
PPC	PPC_459	eGene,caPeak
PPC	PPC_46	eGene
PPC	PPC_460	eGene,caPeak
PPC	PPC_461	eGene,caPeak
PPC	PPC_462	eGene,caPeak
PPC	PPC_463	eGene
PPC	PPC_464	eGene,caPeak
PPC	PPC_465	eGene,caPeak
PPC	PPC_466	eGene,caPeak
PPC	PPC_467	eGene
PPC	PPC_468	eGene,caPeak
PPC	PPC_469	eGene,caPeak
PPC	PPC_47	eGene,caPeak
PPC	PPC_470	eGene,caPeak
PPC	PPC_471	eGene,caPeak
PPC	PPC_472	eGene,caPeak
PPC	PPC_473	eGene
PPC	PPC_474	eGene,caPeak
PPC	PPC_475	eGene,caPeak
PPC	PPC_476	eGene,caPeak
PPC	PPC_477	eGene
PPC	PPC_478	eGene
PPC	PPC_479	eGene,caPeak
PPC	PPC_48	eGene,caPeak
PPC	PPC_480	eGene,caPeak
PPC	PPC_481	eGene,caPeak
PPC	PPC_482	eGene
PPC	PPC_483	eGene,caPeak
PPC	PPC_484	eGene,caPeak
PPC	PPC_485	eGene,caPeak
PPC	PPC_486	eGene,caPeak
PPC	PPC_487	eGene,caPeak
PPC	PPC_488	eGene
PPC	PPC_489	eGene
PPC	PPC_49	eGene,caPeak
PPC	PPC_490	eGene,caPeak
PPC	PPC_491	eGene,caPeak
PPC	PPC_492	eGene,caPeak
PPC	PPC_493	eGene,caPeak
PPC	PPC_494	eGene,caPeak
PPC	PPC_495	eGene,caPeak
PPC	PPC_496	eGene
PPC	PPC_497	eGene,caPeak
PPC	PPC_498	eGene,caPeak
PPC	PPC_499	eGene,caPeak
PPC	PPC_5	eGene,caPeak
PPC	PPC_50	eGene,caPeak
PPC	PPC_500	eGene,caPeak
PPC	PPC_501	eGene,caPeak
PPC	PPC_502	eGene,caPeak
PPC	PPC_503	eGene,caPeak
PPC	PPC_504	eGene
PPC	PPC_505	eGene,caPeak
PPC	PPC_506	eGene,caPeak
PPC	PPC_507	eGene
PPC	PPC_508	eGene,caPeak
PPC	PPC_509	eGene
PPC	PPC_51	eGene,caPeak
PPC	PPC_510	eGene
PPC	PPC_511	eGene
PPC	PPC_512	eGene,caPeak
PPC	PPC_513	eGene,caPeak
PPC	PPC_514	eGene
PPC	PPC_515	eGene
PPC	PPC_516	eGene,caPeak
PPC	PPC_517	eGene,caPeak
PPC	PPC_518	eGene,caPeak
PPC	PPC_519	eGene,caPeak
PPC	PPC_52	eGene,caPeak
PPC	PPC_520	eGene
PPC	PPC_521	eGene
PPC	PPC_522	eGene,caPeak
PPC	PPC_523	eGene
PPC	PPC_524	eGene,caPeak
PPC	PPC_525	eGene,caPeak
PPC	PPC_526	eGene,caPeak
PPC	PPC_527	eGene,caPeak
PPC	PPC_528	eGene
PPC	PPC_529	eGene,caPeak
PPC	PPC_53	eGene,caPeak
PPC	PPC_530	eGene,caPeak
PPC	PPC_531	eGene,caPeak
PPC	PPC_532	eGene,caPeak
PPC	PPC_533	eGene,caPeak
PPC	PPC_534	eGene,caPeak
PPC	PPC_535	eGene,caPeak
PPC	PPC_536	eGene,caPeak
PPC	PPC_537	eGene
PPC	PPC_538	eGene,caPeak
PPC	PPC_539	eGene,caPeak
PPC	PPC_54	caPeak
PPC	PPC_540	eGene
PPC	PPC_541	eGene,caPeak
PPC	PPC_542	eGene
PPC	PPC_543	eGene,caPeak
PPC	PPC_544	eGene,caPeak
PPC	PPC_545	eGene
PPC	PPC_546	eGene
PPC	PPC_547	eGene,caPeak
PPC	PPC_548	eGene,caPeak
PPC	PPC_549	eGene,caPeak
PPC	PPC_55	caPeak
PPC	PPC_550	eGene,caPeak
PPC	PPC_551	eGene,caPeak
PPC	PPC_552	eGene,caPeak
PPC	PPC_553	eGene
PPC	PPC_554	eGene,caPeak
PPC	PPC_555	eGene,caPeak
PPC	PPC_556	eGene,caPeak
PPC	PPC_557	eGene,caPeak
PPC	PPC_558	eGene,caPeak
PPC	PPC_559	eGene,caPeak
PPC	PPC_56	caPeak
PPC	PPC_560	eGene,caPeak
PPC	PPC_561	eGene,caPeak
PPC	PPC_562	eGene,caPeak
PPC	PPC_563	eGene,caPeak
PPC	PPC_564	eGene,caPeak
PPC	PPC_565	eGene,caPeak
PPC	PPC_566	eGene,caPeak
PPC	PPC_567	eGene,caPeak
PPC	PPC_568	eGene,caPeak
PPC	PPC_569	eGene,caPeak
PPC	PPC_57	caPeak
PPC	PPC_570	eGene,caPeak
PPC	PPC_571	eGene,caPeak
PPC	PPC_572	eGene
PPC	PPC_573	eGene,caPeak
PPC	PPC_574	eGene,caPeak
PPC	PPC_575	eGene,caPeak
PPC	PPC_576	eGene
PPC	PPC_577	eGene,caPeak
PPC	PPC_578	eGene,caPeak
PPC	PPC_579	eGene
PPC	PPC_58	caPeak
PPC	PPC_580	eGene,caPeak
PPC	PPC_581	eGene,caPeak
PPC	PPC_582	eGene,caPeak
PPC	PPC_583	eGene
PPC	PPC_584	eGene,caPeak
PPC	PPC_585	eGene,caPeak
PPC	PPC_586	eGene
PPC	PPC_587	eGene
PPC	PPC_588	eGene,caPeak
PPC	PPC_589	eGene
PPC	PPC_59	caPeak
PPC	PPC_590	eGene,caPeak
PPC	PPC_591	eGene
PPC	PPC_592	eGene,caPeak
PPC	PPC_593	eGene,caPeak
PPC	PPC_594	eGene,caPeak
PPC	PPC_595	eGene
PPC	PPC_596	eGene
PPC	PPC_597	eGene,caPeak
PPC	PPC_598	eGene,caPeak
PPC	PPC_599	eGene,caPeak
PPC	PPC_6	eGene,caPeak
PPC	PPC_60	eGene,caPeak
PPC	PPC_600	eGene,caPeak
PPC	PPC_601	eGene
PPC	PPC_602	eGene,caPeak
PPC	PPC_603	eGene,caPeak
PPC	PPC_604	eGene,caPeak
PPC	PPC_605	eGene
PPC	PPC_606	eGene
PPC	PPC_607	eGene,caPeak
PPC	PPC_608	eGene,caPeak
PPC	PPC_609	eGene
PPC	PPC_61	eGene,caPeak
PPC	PPC_610	eGene
PPC	PPC_611	eGene,caPeak
PPC	PPC_612	eGene,caPeak
PPC	PPC_613	eGene,caPeak
PPC	PPC_614	eGene
PPC	PPC_615	eGene,caPeak
PPC	PPC_616	eGene
PPC	PPC_617	eGene
PPC	PPC_618	eGene,caPeak
PPC	PPC_619	eGene
PPC	PPC_62	eGene,caPeak
PPC	PPC_620	eGene
PPC	PPC_621	eGene,caPeak
PPC	PPC_622	eGene,caPeak
PPC	PPC_623	eGene,caPeak
PPC	PPC_624	eGene,caPeak
PPC	PPC_625	eGene,caPeak
PPC	PPC_626	eGene,caPeak
PPC	PPC_627	eGene,caPeak
PPC	PPC_628	eGene
PPC	PPC_629	eGene,caPeak
PPC	PPC_63	eGene
PPC	PPC_630	eGene,caPeak
PPC	PPC_631	eGene
PPC	PPC_632	eGene,caPeak
PPC	PPC_633	eGene,caPeak
PPC	PPC_634	eGene
PPC	PPC_635	eGene,caPeak
PPC	PPC_636	eGene,caPeak
PPC	PPC_637	eGene,caPeak
PPC	PPC_638	eGene,caPeak
PPC	PPC_639	eGene,caPeak
PPC	PPC_64	eGene,caPeak
PPC	PPC_640	eGene,caPeak
PPC	PPC_641	eGene
PPC	PPC_642	eGene
PPC	PPC_643	eGene,caPeak
PPC	PPC_644	eGene,caPeak
PPC	PPC_645	eGene,caPeak
PPC	PPC_646	eGene,caPeak
PPC	PPC_647	eGene
PPC	PPC_648	eGene,caPeak
PPC	PPC_649	eGene,caPeak
PPC	PPC_65	eGene,caPeak
PPC	PPC_650	eGene,caPeak
PPC	PPC_651	eGene,caPeak
PPC	PPC_652	eGene,caPeak
PPC	PPC_653	eGene
PPC	PPC_654	eGene,caPeak
PPC	PPC_655	eGene
PPC	PPC_656	eGene,caPeak
PPC	PPC_657	eGene
PPC	PPC_658	eGene,caPeak
PPC	PPC_659	eGene,caPeak
PPC	PPC_66	eGene,caPeak
PPC	PPC_660	eGene
PPC	PPC_661	eGene,caPeak
PPC	PPC_662	eGene,caPeak
PPC	PPC_663	eGene,caPeak
PPC	PPC_664	eGene,caPeak
PPC	PPC_665	eGene,caPeak
PPC	PPC_666	eGene,caPeak
PPC	PPC_667	eGene,caPeak
PPC	PPC_668	eGene,caPeak
PPC	PPC_669	eGene,caPeak
PPC	PPC_67	eGene
PPC	PPC_670	eGene,caPeak
PPC	PPC_671	eGene
PPC	PPC_672	eGene,caPeak
PPC	PPC_673	eGene,caPeak
PPC	PPC_674	eGene,caPeak
PPC	PPC_675	eGene
PPC	PPC_676	eGene,caPeak
PPC	PPC_677	eGene,caPeak
PPC	PPC_678	eGene,caPeak
PPC	PPC_679	eGene
PPC	PPC_68	eGene,caPeak
PPC	PPC_680	eGene,caPeak
PPC	PPC_681	eGene,caPeak
PPC	PPC_682	eGene
PPC	PPC_683	eGene,caPeak
PPC	PPC_684	eGene,caPeak
PPC	PPC_685	eGene
PPC	PPC_686	eGene,caPeak
PPC	PPC_687	eGene,caPeak
PPC	PPC_688	eGene
PPC	PPC_689	eGene
PPC	PPC_69	eGene,caPeak
PPC	PPC_690	eGene,caPeak
PPC	PPC_691	eGene,caPeak
PPC	PPC_692	eGene,caPeak
PPC	PPC_693	eGene
PPC	PPC_694	eGene
PPC	PPC_695	eGene,caPeak
PPC	PPC_696	eGene,caPeak
PPC	PPC_697	eGene
PPC	PPC_698	eGene
PPC	PPC_699	eGene,caPeak
PPC	PPC_7	eGene,caPeak
PPC	PPC_70	eGene,caPeak
PPC	PPC_700	eGene,caPeak
PPC	PPC_701	eGene,caPeak
PPC	PPC_702	eGene,caPeak
PPC	PPC_703	eGene,caPeak
PPC	PPC_704	eGene,caPeak
PPC	PPC_705	eGene,caPeak
PPC	PPC_706	eGene,caPeak
PPC	PPC_707	eGene,caPeak
PPC	PPC_708	eGene,caPeak
PPC	PPC_709	eGene,caPeak
PPC	PPC_71	eGene
PPC	PPC_710	eGene,caPeak
PPC	PPC_711	eGene,caPeak
PPC	PPC_712	eGene,caPeak
PPC	PPC_713	eGene,caPeak
PPC	PPC_714	eGene,caPeak
PPC	PPC_715	eGene,caPeak
PPC	PPC_716	eGene,caPeak
PPC	PPC_717	eGene,caPeak
PPC	PPC_718	eGene,caPeak
PPC	PPC_719	eGene
PPC	PPC_72	eGene
PPC	PPC_720	eGene,caPeak
PPC	PPC_721	eGene,caPeak
PPC	PPC_722	eGene,caPeak
PPC	PPC_723	eGene
PPC	PPC_724	eGene,caPeak
PPC	PPC_725	eGene,caPeak
PPC	PPC_726	eGene
PPC	PPC_727	eGene
PPC	PPC_728	eGene,caPeak
PPC	PPC_729	eGene
PPC	PPC_73	eGene
PPC	PPC_730	eGene
PPC	PPC_731	eGene
PPC	PPC_732	eGene,caPeak
PPC	PPC_733	eGene,caPeak
PPC	PPC_734	eGene,caPeak
PPC	PPC_735	eGene
PPC	PPC_736	eGene,caPeak
PPC	PPC_737	eGene,caPeak
PPC	PPC_738	eGene,caPeak
PPC	PPC_739	eGene,caPeak
PPC	PPC_74	eGene,caPeak
PPC	PPC_740	eGene,caPeak
PPC	PPC_741	eGene
PPC	PPC_742	eGene,caPeak
PPC	PPC_743	eGene,caPeak
PPC	PPC_744	eGene,caPeak
PPC	PPC_745	eGene
PPC	PPC_746	eGene,caPeak
PPC	PPC_747	eGene,caPeak
PPC	PPC_748	eGene,caPeak
PPC	PPC_749	eGene,caPeak
PPC	PPC_75	eGene,caPeak
PPC	PPC_750	eGene,caPeak
PPC	PPC_751	eGene,caPeak
PPC	PPC_752	eGene
PPC	PPC_753	eGene
PPC	PPC_754	eGene,caPeak
PPC	PPC_755	eGene,caPeak
PPC	PPC_756	eGene,caPeak
PPC	PPC_757	eGene,caPeak
PPC	PPC_758	eGene,caPeak
PPC	PPC_759	eGene,caPeak
PPC	PPC_76	eGene
PPC	PPC_760	eGene,caPeak
PPC	PPC_761	eGene,caPeak
PPC	PPC_762	eGene,caPeak
PPC	PPC_763	eGene,caPeak
PPC	PPC_764	eGene,caPeak
PPC	PPC_765	eGene
PPC	PPC_766	eGene,caPeak
PPC	PPC_767	eGene,caPeak
PPC	PPC_768	eGene
PPC	PPC_769	eGene,caPeak
PPC	PPC_77	eGene,caPeak
PPC	PPC_770	eGene,caPeak
PPC	PPC_771	eGene,caPeak
PPC	PPC_772	eGene,caPeak
PPC	PPC_773	eGene
PPC	PPC_774	eGene,caPeak
PPC	PPC_775	eGene,caPeak
PPC	PPC_776	eGene,caPeak
PPC	PPC_777	caPeak
PPC	PPC_778	caPeak
PPC	PPC_779	caPeak
PPC	PPC_78	eGene,caPeak
