qElement_Type	Complexity	V8	min_distance
eGene	Complex	ENSG00000198624.13	15336
eGene	Complex	ENSG00000198648.12	29122
eGene	Singleton	ENSG00000198658.4	336090
eGene	Singleton	ENSG00000198663.17	67100
eGene	Singleton	ENSG00000198668.14	53235
eGene	Complex	ENSG00000198677.13	23414
eGene	Singleton	ENSG00000198680.6	327107
eGene	Singleton	ENSG00000198682.13	503
eGene	Complex	ENSG00000198690.10	17921
eGene	Singleton	ENSG00000198718.13	161698
eGene	Singleton	ENSG00000198721.13	772798
eGene	Complex	ENSG00000198739.11	230981
eGene	Singleton	ENSG00000198740.9	8334
eGene	Singleton	ENSG00000198742.10	784025
eGene	Singleton	ENSG00000198752.11	4355
eGene	Complex	ENSG00000198771.11	17
eGene	Singleton	ENSG00000198792.13	555668
eGene	Complex	ENSG00000198794.12	78696
eGene	Singleton	ENSG00000198812.5	34587
eGene	Complex	ENSG00000198816.7	1066
eGene	Singleton	ENSG00000198824.8	984707
eGene	Singleton	ENSG00000198826.11	737502
eGene	Complex	ENSG00000198833.7	35647
eGene	Singleton	ENSG00000198848.13	13573
eGene	Singleton	ENSG00000198853.12	143291
eGene	Singleton	ENSG00000198865.10	26697
eGene	Complex	ENSG00000198873.12	228925
eGene	Singleton	ENSG00000198874.14	61901
eGene	Complex	ENSG00000198892.7	57223
eGene	Singleton	ENSG00000198917.13	27353
eGene	Singleton	ENSG00000198931.11	1221
eGene	Singleton	ENSG00000198937.9	15815
eGene	Singleton	ENSG00000198939.8	39253
eGene	Singleton	ENSG00000198945.8	628068
eGene	Singleton	ENSG00000198948.12	551528
eGene	Complex	ENSG00000198951.12	49773
eGene	Singleton	ENSG00000198954.9	28428
eGene	Singleton	ENSG00000200087.1	356889
eGene	Singleton	ENSG00000203279.6	159116
eGene	Singleton	ENSG00000203499.12	694
eGene	Singleton	ENSG00000203546.7	29678
eGene	Singleton	ENSG00000203644.3	268114
eGene	Complex	ENSG00000203666.13	678
eGene	Singleton	ENSG00000203724.11	40330
eGene	Singleton	ENSG00000203740.4	8034
eGene	Complex	ENSG00000203772.8	13757
eGene	Complex	ENSG00000203778.8	49248
eGene	Singleton	ENSG00000203791.15	51934
eGene	Singleton	ENSG00000203799.14	72382
eGene	Singleton	ENSG00000203865.13	15211
eGene	Singleton	ENSG00000203875.13	427
eGene	Complex	ENSG00000203876.10	33474
eGene	Complex	ENSG00000203880.13	13925
eGene	Singleton	ENSG00000204044.6	102793
eGene	Singleton	ENSG00000204054.14	445161
eGene	Singleton	ENSG00000204104.12	3480
eGene	Complex	ENSG00000204136.12	20838
eGene	Singleton	ENSG00000204147.11	115111
eGene	Complex	ENSG00000204172.12	102895
eGene	Singleton	ENSG00000204217.16	628599
eGene	Singleton	ENSG00000204219.11	216080
eGene	Singleton	ENSG00000204291.11	93913
eGene	Singleton	ENSG00000204650.14	263126
eGene	Singleton	ENSG00000204764.14	385375
eGene	Singleton	ENSG00000204767.4	275963
eGene	Complex	ENSG00000204822.7	29664
eGene	Singleton	ENSG00000204851.7	544634
eGene	Singleton	ENSG00000204856.12	394443
eGene	Complex	ENSG00000204882.4	894748
eGene	Complex	ENSG00000204920.11	16338
eGene	Complex	ENSG00000204946.10	30519
eGene	Singleton	ENSG00000204947.9	65521
eGene	Singleton	ENSG00000204959.4	907834
eGene	Singleton	ENSG00000204961.7	46953
eGene	Complex	ENSG00000204963.6	241737
eGene	Singleton	ENSG00000204991.11	1805
eGene	Complex	ENSG00000205002.4	68428
eGene	Singleton	ENSG00000205085.13	105287
eGene	Singleton	ENSG00000205106.5	3468
eGene	Singleton	ENSG00000205133.12	328826
eGene	Complex	ENSG00000205268.11	55453
eGene	Complex	ENSG00000205269.6	24447
eGene	Complex	ENSG00000205307.12	335975
eGene	Singleton	ENSG00000205423.12	787841
eGene	Complex	ENSG00000205464.13	5985
eGene	Complex	ENSG00000205482.11	9642
eGene	Singleton	ENSG00000205559.5	3619
eGene	Singleton	ENSG00000205581.11	175637
eGene	Complex	ENSG00000205593.12	254067
eGene	Complex	ENSG00000205629.12	31580
eGene	Singleton	ENSG00000205670.12	670116
eGene	Singleton	ENSG00000205707.11	17618
eGene	Singleton	ENSG00000205808.7	100
eGene	Singleton	ENSG00000205853.12	8099
eGene	Singleton	ENSG00000205861.13	28027
eGene	Singleton	ENSG00000205885.8	16588
eGene	Singleton	ENSG00000205903.7	3725
eGene	Singleton	ENSG00000206120.11	477612
eGene	Singleton	ENSG00000206127.11	152030
eGene	Singleton	ENSG00000206190.13	431867
eGene	Complex	ENSG00000206432.4	378327
eGene	Complex	ENSG00000206527.10	43887
eGene	Singleton	ENSG00000206535.8	511203
eGene	Singleton	ENSG00000206573.11	424363
eGene	Singleton	ENSG00000211455.8	33274
eGene	Singleton	ENSG00000211456.14	9259
eGene	Singleton	ENSG00000211584.14	118845
eGene	Complex	ENSG00000212127.6	146620
eGene	Singleton	ENSG00000212694.8	12898
eGene	Singleton	ENSG00000212978.6	249200
eGene	Singleton	ENSG00000212993.6	625550
eGene	Singleton	ENSG00000213015.9	67847
eGene	Singleton	ENSG00000213023.11	5478
eGene	Singleton	ENSG00000213024.13	15738
eGene	Singleton	ENSG00000213047.13	401531
eGene	Singleton	ENSG00000213066.14	19248
eGene	Singleton	ENSG00000213160.10	43975
eGene	Singleton	ENSG00000213214.6	113610
eGene	Singleton	ENSG00000213221.5	18390
eGene	Singleton	ENSG00000213246.7	996
eGene	Singleton	ENSG00000213290.4	59229
eGene	Singleton	ENSG00000213366.13	27
eGene	Singleton	ENSG00000213380.16	23701
eGene	Complex	ENSG00000213390.11	78615
eGene	Complex	ENSG00000213402.3	59523
eGene	Singleton	ENSG00000213433.5	19628
eGene	Singleton	ENSG00000213443.2	38444
eGene	Singleton	ENSG00000213445.10	28
eGene	Complex	ENSG00000213462.5	43395
eGene	Singleton	ENSG00000213463.5	11683
eGene	Singleton	ENSG00000213465.8	904466
eGene	Complex	ENSG00000213523.12	62042
eGene	Singleton	ENSG00000213563.7	394367
eGene	Singleton	ENSG00000213599.10	414501
eGene	Singleton	ENSG00000213626.13	468366
eGene	Complex	ENSG00000213638.6	36130
eGene	Complex	ENSG00000213672.8	9707
eGene	Complex	ENSG00000213753.11	71733
eGene	Singleton	ENSG00000213853.10	332873
eGene	Singleton	ENSG00000213920.9	9669
eGene	Complex	ENSG00000213930.12	23446
eGene	Complex	ENSG00000213963.7	4295
eGene	Singleton	ENSG00000213977.8	5764
eGene	Singleton	ENSG00000213995.12	12110
eGene	Singleton	ENSG00000214013.10	156041
eGene	Singleton	ENSG00000214021.18	947173
eGene	Singleton	ENSG00000214022.12	3750
eGene	Complex	ENSG00000214029.6	49048
eGene	Singleton	ENSG00000244462.8	34205
eGene	Singleton	ENSG00000214078.13	34205
eGene	Singleton	ENSG00000214087.9	16665
eGene	Singleton	ENSG00000214113.11	1879
eGene	Complex	ENSG00000214184.3	50787
eGene	Complex	ENSG00000214279.13	41969
eGene	Singleton	ENSG00000214293.11	11925
eGene	Singleton	ENSG00000214401.6	563081
eGene	Singleton	ENSG00000214425.11	713238
eGene	Complex	ENSG00000214435.9	351
eGene	Singleton	ENSG00000214491.9	9665
eGene	Singleton	ENSG00000214530.10	7535
eGene	Singleton	ENSG00000214654.9	143349
eGene	Complex	ENSG00000214736.8	10449
eGene	Singleton	ENSG00000214753.4	320357
eGene	Complex	ENSG00000214776.13	822692
eGene	Complex	ENSG00000214783.9	35295
eGene	Complex	ENSG00000214826.5	526123
eGene	Singleton	ENSG00000214870.11	486
eGene	Singleton	ENSG00000214941.8	23697
eGene	Complex	ENSG00000214954.9	85832
eGene	Singleton	ENSG00000214960.11	153225
eGene	Singleton	ENSG00000215012.9	2070
eGene	Singleton	ENSG00000215014.5	500038
eGene	Singleton	ENSG00000215114.10	4695
eGene	Singleton	ENSG00000215218.4	56495
eGene	Complex	ENSG00000215251.5	26033
eGene	Complex	ENSG00000215256.6	112898
eGene	Singleton	ENSG00000215424.10	115367
eGene	Singleton	ENSG00000215440.12	738413
eGene	Singleton	ENSG00000215481.9	438261
eGene	Complex	ENSG00000215712.11	30856
eGene	Complex	ENSG00000215790.9	164017
eGene	Complex	ENSG00000215808.4	617
eGene	Singleton	ENSG00000215837.7	511671
eGene	Complex	ENSG00000215845.11	5676
eGene	Singleton	ENSG00000215910.8	4241
eGene	Singleton	ENSG00000216937.14	529112
eGene	Singleton	ENSG00000217930.8	672972
eGene	Singleton	ENSG00000218018.4	773679
eGene	Singleton	ENSG00000218510.9	2492
eGene	Singleton	ENSG00000219545.12	155590
eGene	Complex	ENSG00000219626.9	43136
eGene	Singleton	ENSG00000219747.1	805512
eGene	Singleton	ENSG00000220161.4	782761
eGene	Singleton	ENSG00000220205.10	11141
eGene	Singleton	ENSG00000220472.1	329005
eGene	Singleton	ENSG00000221823.11	509815
eGene	Complex	ENSG00000221866.10	246386
eGene	Singleton	ENSG00000221890.6	766329
eGene	Singleton	ENSG00000221944.9	4210
eGene	Singleton	ENSG00000221947.8	30730
eGene	Singleton	ENSG00000221953.5	1235
eGene	Singleton	ENSG00000221963.6	982502
eGene	Singleton	ENSG00000221968.9	13119
eGene	Complex	ENSG00000221983.8	3158
eGene	Singleton	ENSG00000222009.9	337843
eGene	Singleton	ENSG00000223343.1	635169
eGene	Singleton	ENSG00000223393.2	152508
eGene	Singleton	ENSG00000223496.3	17734
eGene	Singleton	ENSG00000223509.8	19046
eGene	Singleton	ENSG00000223572.10	223978
eGene	Singleton	ENSG00000223685.8	344944
eGene	Singleton	ENSG00000223705.12	224014
eGene	Singleton	ENSG00000223745.8	122763
eGene	Complex	ENSG00000223764.2	153424
eGene	Complex	ENSG00000223768.4	46196
eGene	Singleton	ENSG00000223797.8	164498
eGene	Singleton	ENSG00000223855.4	359447
eGene	Complex	ENSG00000223891.7	24457
eGene	Singleton	ENSG00000223923.2	139559
eGene	Singleton	ENSG00000224017.2	126911
eGene	Singleton	ENSG00000224020.3	126678
eGene	Singleton	ENSG00000224023.10	148134
eGene	Singleton	ENSG00000224032.9	1105
eGene	Complex	ENSG00000224086.6	40577
eGene	Complex	ENSG00000224152.3	41080
eGene	Singleton	ENSG00000224165.8	5826
eGene	Complex	ENSG00000224167.3	12730
eGene	Singleton	ENSG00000224531.6	289390
eGene	Singleton	ENSG00000224616.5	808309
eGene	Singleton	ENSG00000224687.2	373556
eGene	Singleton	ENSG00000224712.13	954163
eGene	Singleton	ENSG00000224786.3	28999
eGene	Singleton	ENSG00000224790.3	9358
eGene	Singleton	ENSG00000224812.4	660104
eGene	Complex	ENSG00000224848.4	1409
eGene	Singleton	ENSG00000224905.8	835939
eGene	Complex	ENSG00000225032.5	1566
eGene	Singleton	ENSG00000225138.8	942053
eGene	Singleton	ENSG00000225259.4	700647
eGene	Singleton	ENSG00000225265.2	37314
eGene	Complex	ENSG00000225434.5	4188
eGene	Singleton	ENSG00000225465.10	54828
eGene	Singleton	ENSG00000225484.7	63006
eGene	Singleton	ENSG00000225706.3	219
eGene	Singleton	ENSG00000225733.8	11777
eGene	Complex	ENSG00000225778.5	7065
eGene	Singleton	ENSG00000225791.7	491005
eGene	Complex	ENSG00000225849.2	54541
eGene	Singleton	ENSG00000225938.3	748
eGene	Singleton	ENSG00000226029.1	5994
eGene	Complex	ENSG00000226063.1	3975
eGene	Complex	ENSG00000226067.7	596104
eGene	Singleton	ENSG00000226070.2	319628
eGene	Singleton	ENSG00000226124.10	640634
eGene	Singleton	ENSG00000226137.5	731256
eGene	Singleton	ENSG00000226200.7	23594
eGene	Complex	ENSG00000226232.9	16627
eGene	Complex	ENSG00000226259.11	950881
eGene	Singleton	ENSG00000226328.8	446114
eGene	Singleton	ENSG00000226332.2	160483
eGene	Singleton	ENSG00000226383.7	400
eGene	Singleton	ENSG00000226415.1	871500
eGene	Complex	ENSG00000226419.8	99164
eGene	Singleton	ENSG00000226445.2	565847
eGene	Singleton	ENSG00000226479.4	3932
eGene	Complex	ENSG00000226562.5	81659
eGene	Complex	ENSG00000226711.9	2424
eGene	Singleton	ENSG00000226723.2	404490
eGene	Complex	ENSG00000226742.4	14870
eGene	Complex	ENSG00000226752.10	23182
eGene	Singleton	ENSG00000226824.8	533726
eGene	Singleton	ENSG00000226864.3	581
eGene	Singleton	ENSG00000226900.2	23809
eGene	Singleton	ENSG00000226976.3	85814
eGene	Singleton	ENSG00000227081.5	323513
eGene	Singleton	ENSG00000227124.11	14448
eGene	Singleton	ENSG00000227145.2	91573
eGene	Singleton	ENSG00000227165.10	32631
eGene	Singleton	ENSG00000227210.2	43375
eGene	Complex	ENSG00000227258.7	71200
eGene	Singleton	ENSG00000227354.7	105884
eGene	Complex	ENSG00000227403.3	30
eGene	Singleton	ENSG00000227500.11	378279
eGene	Complex	ENSG00000227533.7	92
eGene	Singleton	ENSG00000227671.5	10918
eGene	Singleton	ENSG00000227811.3	41772
eGene	Complex	ENSG00000227825.4	27902
eGene	Complex	ENSG00000227827.3	141403
eGene	Singleton	ENSG00000227896.2	62528
eGene	Singleton	ENSG00000228010.6	638458
eGene	Singleton	ENSG00000228049.8	221832
eGene	Complex	ENSG00000228252.9	108713
eGene	Singleton	ENSG00000228288.9	552
eGene	Singleton	ENSG00000228315.12	210776
eGene	Singleton	ENSG00000228412.9	40662
eGene	Singleton	ENSG00000228451.5	1121
eGene	Singleton	ENSG00000228474.6	46294
eGene	Singleton	ENSG00000228506.4	296158
eGene	Complex	ENSG00000228594.4	230437
eGene	Singleton	ENSG00000228649.11	50
eGene	Complex	ENSG00000228696.11	380460
eGene	Complex	ENSG00000228701.3	447
eGene	Singleton	ENSG00000228716.7	61446
eGene	Singleton	ENSG00000228775.8	162894
eGene	Singleton	ENSG00000228801.8	13469
eGene	Singleton	ENSG00000228857.3	29609
eGene	Complex	ENSG00000228998.4	1702
eGene	Complex	ENSG00000229019.1	1443
eGene	Singleton	ENSG00000229043.3	950670
eGene	Singleton	ENSG00000229109.2	954
eGene	Singleton	ENSG00000229227.8	812114
eGene	Singleton	ENSG00000229267.3	2109
eGene	Singleton	ENSG00000229404.6	4863
eGene	Singleton	ENSG00000229539.2	19117
eGene	Singleton	ENSG00000229638.1	626126
eGene	Singleton	ENSG00000229692.3	581233
eGene	Singleton	ENSG00000229852.4	13398
eGene	Singleton	ENSG00000229921.7	5940
eGene	Singleton	ENSG00000229980.5	487844
eGene	Singleton	ENSG00000230074.5	20336
eGene	Singleton	ENSG00000230091.6	12
eGene	Singleton	ENSG00000230207.1	72874
eGene	Singleton	ENSG00000230383.1	666642
eGene	Singleton	ENSG00000230393.1	486915
eGene	Singleton	ENSG00000230450.1	864699
eGene	Complex	ENSG00000230453.11	26816
eGene	Singleton	ENSG00000230513.4	9096
eGene	Singleton	ENSG00000230606.11	404713
eGene	Complex	ENSG00000230658.2	8835
eGene	Singleton	ENSG00000230772.1	280546
eGene	Singleton	ENSG00000230847.4	292194
eGene	Singleton	ENSG00000230869.1	325697
eGene	Complex	ENSG00000231013.2	9246
eGene	Complex	ENSG00000231050.3	52868
eGene	Complex	ENSG00000231107.2	56
eGene	Singleton	ENSG00000231160.12	21371
eGene	Singleton	ENSG00000231187.3	509882
eGene	Singleton	ENSG00000231203.1	820518
eGene	Complex	ENSG00000231259.5	1006
eGene	Singleton	ENSG00000231305.4	6803
eGene	Singleton	ENSG00000231365.7	376
eGene	Singleton	ENSG00000231663.3	6739
eGene	Complex	ENSG00000231742.6	2795
eGene	Complex	ENSG00000231770.8	469
eGene	Singleton	ENSG00000231784.8	738029
eGene	Singleton	ENSG00000231887.9	26688
eGene	Complex	ENSG00000231889.9	91252
eGene	Singleton	ENSG00000231908.2	320
eGene	Singleton	ENSG00000232079.7	56549
eGene	Complex	ENSG00000232098.3	19311
eGene	Singleton	ENSG00000232104.5	15633
eGene	Singleton	ENSG00000232229.8	664
eGene	Singleton	ENSG00000232346.1	131154
eGene	Singleton	ENSG00000232388.5	27421
eGene	Complex	ENSG00000232450.1	27410
eGene	Singleton	ENSG00000232456.1	25960
eGene	Singleton	ENSG00000232533.3	14091
eGene	Singleton	ENSG00000232653.9	15066
eGene	Singleton	ENSG00000232838.4	537
eGene	Singleton	ENSG00000232859.10	14882
eGene	Singleton	ENSG00000232872.2	791691
eGene	Complex	ENSG00000232931.6	152983
eGene	Singleton	ENSG00000232936.6	36660
eGene	Singleton	ENSG00000232939.3	11922
eGene	Singleton	ENSG00000232956.10	4634
eGene	Singleton	ENSG00000233006.8	9700
eGene	Singleton	ENSG00000233016.9	4800
eGene	Singleton	ENSG00000233024.7	816870
eGene	Complex	ENSG00000233056.4	12555
eGene	Complex	ENSG00000233058.3	92098
eGene	Singleton	ENSG00000233184.9	37618
eGene	Complex	ENSG00000233223.5	16740
eGene	Complex	ENSG00000233276.9	29126
eGene	Singleton	ENSG00000233296.2	664375
eGene	Singleton	ENSG00000233381.4	654899
eGene	Singleton	ENSG00000233396.9	7870
eGene	Singleton	ENSG00000233483.4	65477
eGene	Complex	ENSG00000233527.10	53330
eGene	Singleton	ENSG00000233621.3	939
eGene	Complex	ENSG00000233896.2	123699
eGene	Singleton	ENSG00000233901.8	16257
eGene	Singleton	ENSG00000233913.7	577971
eGene	Complex	ENSG00000233922.4	387
eGene	Complex	ENSG00000233930.4	131289
eGene	Singleton	ENSG00000233967.7	230586
eGene	Singleton	ENSG00000234171.5	2747
eGene	Singleton	ENSG00000234327.10	118433
eGene	Singleton	ENSG00000234420.9	57095
eGene	Complex	ENSG00000234456.10	3753
eGene	Singleton	ENSG00000234492.6	19551
eGene	Complex	ENSG00000234520.8	13887
eGene	Singleton	ENSG00000234616.9	51748
eGene	Singleton	ENSG00000234664.1	433381
eGene	Singleton	ENSG00000234684.8	981043
eGene	Complex	ENSG00000234690.7	511
eGene	Singleton	ENSG00000234719.9	78
eGene	Singleton	ENSG00000234741.10	165974
eGene	Singleton	ENSG00000234775.2	5491
eGene	Singleton	ENSG00000234882.1	145649
eGene	Singleton	ENSG00000234911.4	74182
eGene	Complex	ENSG00000234996.4	3688
eGene	Complex	ENSG00000235007.3	4162
eGene	Complex	ENSG00000235008.1	50423
eGene	Singleton	ENSG00000235105.1	433958
eGene	Complex	ENSG00000235106.10	9
eGene	Singleton	ENSG00000235121.1	23974
eGene	Singleton	ENSG00000235169.11	4356
eGene	Singleton	ENSG00000235173.7	915988
eGene	Singleton	ENSG00000235280.2	9755
eGene	Singleton	ENSG00000235296.2	2293
eGene	Singleton	ENSG00000235333.3	566023
eGene	Complex	ENSG00000235535.9	42309
eGene	Complex	ENSG00000235560.4	415
eGene	Singleton	ENSG00000235652.11	97216
eGene	Singleton	ENSG00000235859.5	371137
eGene	Singleton	ENSG00000235904.3	16296
eGene	Singleton	ENSG00000235934.2	851642
eGene	Singleton	ENSG00000235978.8	571151
eGene	Singleton	ENSG00000236088.12	19631
eGene	Singleton	ENSG00000236144.9	6163
eGene	Singleton	ENSG00000236204.7	979420
eGene	Complex	ENSG00000236397.3	40304
eGene	Singleton	ENSG00000236404.12	105582
eGene	Singleton	ENSG00000236682.4	127683
eGene	Singleton	ENSG00000236719.5	50352
eGene	Singleton	ENSG00000236778.8	236251
eGene	Singleton	ENSG00000236810.8	511049
eGene	Singleton	ENSG00000236829.9	692177
eGene	Complex	ENSG00000236958.3	49
eGene	Singleton	ENSG00000237037.9	150760
eGene	Singleton	ENSG00000237187.9	598394
eGene	Singleton	ENSG00000237190.4	1457
eGene	Complex	ENSG00000237310.3	109382
eGene	Singleton	ENSG00000237350.1	548891
eGene	Singleton	ENSG00000237440.9	3828
eGene	Complex	ENSG00000237580.1	17137
eGene	Singleton	ENSG00000237651.8	9325
eGene	Complex	ENSG00000237686.8	66642
eGene	Complex	ENSG00000237742.8	17977
eGene	Singleton	ENSG00000237753.2	8149
eGene	Singleton	ENSG00000237765.8	81024
eGene	Singleton	ENSG00000237886.2	901782
eGene	Singleton	ENSG00000237975.7	85782
eGene	Singleton	ENSG00000238035.8	42758
eGene	Singleton	ENSG00000238083.10	399804
eGene	Complex	ENSG00000238142.4	122237
eGene	Complex	ENSG00000238228.1	23472
eGene	Complex	ENSG00000239213.7	8086
eGene	Complex	ENSG00000239335.4	7569
eGene	Complex	ENSG00000139233.7	7567
eGene	Complex	ENSG00000239445.6	19615
eGene	Singleton	ENSG00000239474.7	375106
eGene	Complex	ENSG00000239523.8	12368
eGene	Singleton	ENSG00000239556.4	30111
eGene	Singleton	ENSG00000239672.8	4695
eGene	Singleton	ENSG00000239697.12	733722
eGene	Complex	ENSG00000239704.12	68319
eGene	Singleton	ENSG00000239713.9	920
eGene	Singleton	ENSG00000239775.1	30588
eGene	Complex	ENSG00000239828.9	155878
eGene	Singleton	ENSG00000239883.10	251836
eGene	Singleton	ENSG00000239887.6	333351
eGene	Singleton	ENSG00000239900.14	16843
eGene	Singleton	ENSG00000240207.7	1773
eGene	Singleton	ENSG00000240288.8	500328
eGene	Singleton	ENSG00000240303.8	393429
eGene	Complex	ENSG00000240344.10	21909
eGene	Singleton	ENSG00000240356.6	2515
eGene	Singleton	ENSG00000240370.6	5318
eGene	Singleton	ENSG00000240771.8	796605
eGene	Singleton	ENSG00000240875.6	784578
eGene	Singleton	ENSG00000241015.2	7916
eGene	Singleton	ENSG00000160336.17	7916
eGene	Complex	ENSG00000241058.4	38554
eGene	Singleton	ENSG00000241135.8	10945
eGene	Complex	ENSG00000241186.10	1313
eGene	Complex	ENSG00000241258.7	837164
eGene	Singleton	ENSG00000241288.8	242253
eGene	Singleton	ENSG00000241313.3	2850
eGene	Singleton	ENSG00000241563.4	380331
eGene	Singleton	ENSG00000241741.1	212207
eGene	Complex	ENSG00000241945.8	11885
eGene	Singleton	ENSG00000242052.1	37101
eGene	Singleton	ENSG00000242082.2	69143
eGene	Singleton	ENSG00000242086.8	219488
eGene	Singleton	ENSG00000242110.9	4280
eGene	Singleton	ENSG00000242114.6	35247
eGene	Singleton	ENSG00000242173.10	173952
eGene	Singleton	ENSG00000242265.6	817422
eGene	Complex	ENSG00000242372.9	6893
eGene	Complex	ENSG00000242441.8	22553
eGene	Complex	ENSG00000242474.3	956230
eGene	Complex	ENSG00000242498.8	16587
eGene	Singleton	ENSG00000242516.4	110792
eGene	Singleton	ENSG00000242588.7	54838
eGene	Singleton	ENSG00000242612.7	884575
eGene	Singleton	ENSG00000242616.4	21462
eGene	Singleton	ENSG00000242686.4	658325
eGene	Singleton	ENSG00000250709.1	55072
eGene	Singleton	ENSG00000242715.8	55070
eGene	Complex	ENSG00000242779.8	78088
eGene	Singleton	ENSG00000242852.7	150191
eGene	Singleton	ENSG00000243176.8	157334
eGene	Complex	ENSG00000243225.2	7554
eGene	Complex	ENSG00000243289.2	176410
eGene	Singleton	ENSG00000243317.8	10232
eGene	Singleton	ENSG00000243422.4	207068
